标注人_0,标注人_1,appid,序号,url,title,desc,0_场景,1_场景,0_行业,1_行业,,,,,,
myy,zz,6c46c853-d24e-4067-b6ff-65415cc87a18,78,http://www.rabbitpre.com/m/JJRQmF3VP,山西纳琦环保关爱儿童健康爱心行动,山西纳琦环保关爱儿童健康爱心活动暨启动大会,公益,产品推广,非生活消费品,材料,,,,,,
myy,zz,9dd07cdc-51ce-4e39-a7a4-89dfd25afd19,79,http://www.rabbitpre.com/m/F3iEJn1,西安市临潼区招贤纳士,想拿高工资吗？找我就对了！,招聘,招聘,手机,零售渠道,,,,,,
myy,zz,098d84ff-3bf7-4736-a7c2-3ef0f5110dfa,80,http://www.rabbitpre.com/m/aemUZj,青海茶卡盐湖游记,茶卡盐湖游览散记由高原雪峰倾情制作，可以自动翻页，循环播放，欢迎分享！,个人其它,日记相册,旅游,,,,,,,
myy,zz,159be5b2-9664-468b-8179-e5c35b722971,82,http://www.rabbitpre.com/m/FVjEVnb,Taisun Invitation,Canton Fair  2.2G15-20 Welcome you,产品推广,产品推广,家庭日用,材料,,,,,,
myy,zz,0c5410cc-7e4a-4357-8c25-094e175221dd,83,http://www.rabbitpre.com/m/nNYRQIRmH,天不遂愿——不低头,北星脊柱梳理有限公司,产品推广,产品推广,医疗,其他生活服务,,,,,,
myy,zz,5bfd7aa1-410a-4c2c-85e7-fb74645d48f8,84,http://www.rabbitpre.com/m/AzEVZfs,2015PHARADH忘年会．邀请函,2015PHARADH忘年会诚邀您的参与,年会/庆典,年会/庆典,家电,3C产品,,,,,,
myy,zz,2e3f2e3d-b2fb-43c3-b4ab-99dbf5f0849d,86,http://www.rabbitpre.com/m/YbeiQzV,记录：喜桂图少儿舞团走进央视（第一季）,第一季：喜桂图少儿舞团代表林区孩子，第一次走进央视舞台，艺展林城文化底蕴！,日记相册,演出,无行业,戏剧,,,,,,
myy,zz,c45039e5-167c-4661-95b2-6cd83639f6f6,87,http://www.rabbitpre.com/m/EJR2NYnVd,欢网科技2016.3.24活动邀请函,智能导视2.0产品发布会&电视新业态价值挖掘研讨,行业论坛,产品推广,家电,工具软件,,,,,,
myy,zz,3448a64e-c22c-4d23-b280-c1fdf6d5b61a,92,http://www.rabbitpre.com/m/qyrUnzVJ6,佳木斯中燃特大喜讯,,产品推广,产品推广,家电,能源,能源,,,,,
myy,zz,33f1db53-be66-427a-becb-a55009e1646f,96,http://www.rabbitpre.com/m/NBVbQnb,《广西故事——百年骑楼 梧州印记》,广西卫视 每周六21：20播出 综艺频道 每周日23：00播出,事务性通知/科普,政府事务,建筑业,,,,,,,
myy,zz,6b68981d-8881-4e20-afdb-7cafd8538f23,97,http://www.rabbitpre.com/m/AV3emir,左社区—1号女神张金艳,,个人其它,个人其他,无行业,,,,,,,
myy,zz,963ce6ce-6e5a-4142-9ac5-fb472d1f80df,100,http://www.rabbitpre.com/m/rq2qUbB,基站建到小区里了?赶紧进来看看！,,事务性通知/科普,公益,无行业,,,,,,,
tml,zxw,c6f9e889-5460-46a5-bfab-8e7c4847be28,1801,http://www.rabbitpre.com/m/y67BNrZ,广西菱通竞业电子有限公司,香港新兴盛--广西容县经济开发区菱通竞业电子有限公司--招聘启事！,招聘,招聘,3C产品,材料,招聘,非生活消费品,,,,
tml,zxw,4ea40aa2-b138-47f6-aec9-2bf2f367bcda,1802,http://www.rabbitpre.com/m/uAFNRfw,【iShow】广州大学城万圣节,三大主题，精彩不容错过！,校园事务,演出,学校教育,学校教育,校园事务,学校教育,,,,
tml,zxw,e73ffd9c-f8e3-4dac-9311-ca771505a271,1803,http://www.rabbitpre.com/m/a6IfMu6A2,深圳坪山最造假、最忽悠的一家手机店,揭开7宗假像，看清深圳坪山这家手机店！,心灵鸡汤,事务性通知/科普,无行业,无行业,心灵鸡汤,无行业,,,,
tml,zxw,aca50a8e-915c-46f5-b95c-b375188cc424,1805,http://www.rabbitpre.com/m/maE3qy4,2016年5月ASP研讨会--丽水站,专业打造，应用快捷。,行业论坛,讲座,商业经验技能培训,工具软件,行业论坛,商业经验技能培训,,,,
tml,zxw,c6873c00-aa9f-42ca-9129-a16d4a1cd59a,1806,http://www.rabbitpre.com/m/7jQZBjX,腾冲和顺小鸟－天下和顺－流畅摄于和顺,,产品推广,心灵鸡汤,旅游,,心灵鸡汤,无行业,,,,
tml,zxw,bc1b97cb-3470-4b19-88c1-698dd385a164,1807,http://www.rabbitpre.com/m/aiVBeMmj6,今天不等你了，年底再约,长达145天的快乐，让我难舍！！！,个人其它,产品推广,无行业,度假,产品推广,度假,,,,
tml,zxw,3443cb72-8b29-4ac6-ab1f-ec98214b7e58,1808,http://www.rabbitpre.com/m/YnjbqU37M,兴业银行“快速消费贷”,申请“快速消费贷”奋力起跑！让你的人生“快”人一步！,产品推广,产品推广,银行,其它休闲娱乐场所,产品推广,银行,,,,
tml,zxw,a76c9121-830a-4f10-ab18-b3749f1ad36b,1809,http://www.rabbitpre.com/m/ZNNnu2V,此物可做菜，又是防癌神器！你还不知道吧！！,阅读100000+，别私藏，请传发出去，让更多人知道！！,心灵鸡汤,产品推广,无行业,银行,心灵鸡汤,无行业,,,,
tml,zxw,50ab9828-01b5-4633-a652-efd7cb5bb90f,1810,http://www.rabbitpre.com/m/ibqijb6Ad,2016年佳宝幼儿园“文艺晚会”邀请函,2016年佳宝幼儿园庆六一“花季有爱?绽放未来”文艺汇演 ,校园事务,心灵鸡汤,学校教育,无行业,校园事务,学校教育,,,,
tml,zxw,72a6f5f5-b360-412b-8fb7-668e0d7a452a,1811,http://www.rabbitpre.com/m/NmjbMAmNA,在這難忘的時刻,在這難忘的時刻，心中有一支歌，带着牵挂，带着祝福，带着乡音，带着乡情。,心灵鸡汤,演出,无行业,学校教育,心灵鸡汤,无行业,,,,
tml,zxw,9be7233b-2b51-4e1f-89fd-fa12ba204548,1812,http://www.rabbitpre.com/m/BF7RVfi,【齐鲁银行西市场支行】2016年贵金属展销邀请函,金猴贺岁 灵猴献瑞 2016年1月18日 西市场支行贵金属展销邀您共赏！,产品推广,心灵鸡汤,银行,无行业,产品推广,银行,,,,
tml,zxw,68193a96-2085-4c55-8354-461c2ee36450,1813,http://www.rabbitpre.com/m/B2VfEBmrB,第21届虎门服交会邀请函,第21届中国（虎门）国际服装交易会暨2016虎门时装周,行业展会,行业展会,服装相关,其它金融服务（待分）,行业展会,服装相关,,,,
tml,zxw,286cd117-2e18-4b69-bb6b-9747b1ebe73d,1814,http://www.rabbitpre.com/m/zANFRfo,虚位以待，等你来拼！,,招聘,行业展会,美容整形,服装,招聘,美容整形,,,,
tml,zxw,4984a46d-179c-4c61-9937-3e6c28b4ba28,1815,http://www.rabbitpre.com/m/JzErQne,属于你的购物攻略-湖南,提供新鲜、超值、品质、健康的商品给您挑选！,产品推广,招聘,电商,服装,产品推广,电商,,,,
tml,zxw,f4585afd-2eb4-4bbb-b154-56097ccc487a,1816,http://www.rabbitpre.com/m/Iv2mAfD,东阿一中九三级八班同学聚会邀请函,20年未见，同学你可好？,校友会,产品推广,学校教育,购物中心,校友会,学校教育,,,,
tml,zxw,c82e47e3-48cd-401a-accc-60194ad468eb,1817,http://www.rabbitpre.com/m/eyVBY3rM3,我是第{{count}}位参加此次点击的用户,大齐POP秋季招生开始了！,校园事务,校园事务,特长或素质培训,学校教育,校园事务,特长或素质培训,,,,
tml,zxw,e381aa78-cf5e-4cbd-91f8-e9d2a88c2e04,1818,http://www.rabbitpre.com/m/ZrMJrus,中商荟买  招商启动,社区超市联手荟买网，线上线下社区布局，打造私人定制购销平台！,产品推广,招商,电商,购物中心,招商,电商；零售渠道,,,,
tml,zxw,99737453-ccec-4bc0-a1e0-3f43c26d916c,1819,http://www.rabbitpre.com/m/RNNRniV,蒙台梭利艺术幼儿园,,校园事务,产品推广,特长或素质培训,购物中心,校园事务,学校教育,？,,,
tml,zxw,1ac74701-ec97-49d7-8dd3-cbb8e228bab4,1821,http://www.rabbitpre.com/m/F3MZ7f9,诚信买买卖宝，赢在2016！！加油，come on,诚信买卖宝，诚信赢天下，财富大摇摆，大家一起来,产品推广,校园事务,互联网金融,学校教育,产品推广,互联网金融,,,,
tml,zxw,bef83b92-08eb-42c1-9932-970b210d1710,1822,http://www.rabbitpre.com/m/YVneae0,美道100旺客隆店3月3日盛大开业！,美道100旺客隆店3月3日盛大开业！各种优惠各种送，多种大礼等你来拿！,开业,产品推广,零售渠道,工具软件,开业,面部护理；美容整形；美发美甲,,,,
tml,zxw,109d462a-e487-418c-83b1-81b7c8f22c79,1823,http://www.rabbitpre.com/m/6uEn7IJna,紧急通知：多乐士油漆搬迁啦！！！,地址：中润国际商贸城1期22栋1楼12号 联系电话：6798877  13183754999,事务性通知/科普,开业,家装建材,购物中心,事务性通知/科普,家装建材,,,,
tml,zxw,fe37cd69-9e9e-44a7-beb2-4ddc282f09b4,1824,http://www.rabbitpre.com/m/FfyEv2b,I WANT YOU！！JOIN US！,I WANT YOU,招聘,产品推广,互联网金融,家装建材,招聘,互联网金融,,,,
tml,zxw,b2c030fc-6f6c-4dda-ba16-3b530f5fb242,1825,http://www.rabbitpre.com/m/ERIfizb6t,“浙江大学庆元精英班”上课时间通知,,校园事务,招聘,学校教育,互联网金融,校园事务,学校教育,,,,
tml,zxw,32a5c2dd-75b1-4d70-b8ed-ddfeb81a164e,1826,http://www.rabbitpre.com/m/bEzM7fk,立白好爸爸陪你过六一，来欧尚放“粽”到底！！！,立白好爸爸陪你过六一，来欧尚放“粽”到底~立减20元组合套餐，一惠到底（5.31-6.9）！,产品推广,产品推广,清洁洗涤,学校教育,产品推广,清洁洗涤,,,,
tml,zxw,b99d4e95-379d-451e-a2e8-db5207ffe6b4,1827,http://www.rabbitpre.com/m/QYZBIB2zx,“阿里战神”梅开二度 隆重招募！！,“阿里战神”一期已陆续登陆各大舞台！成为阿里战神--灯光投下，音乐响起，掌声欢呼，一切等你！,招聘,招聘,广告,学校教育,招聘,广告,,,,
tml,zxw,ce7c6fab-03c7-43ec-bc7a-e7ba45e37827,1828,http://www.rabbitpre.com/m/myM7Zni,元平方.开业邀请函,我们与其感叹 不如一起玩耍 ......2016.06.18...20:00,开业,开业,无行业,学校教育,开业,无行业,,,,
tml,zxw,fd7019ff-33b7-4e2c-9c5b-1ef87a70f524,1829,http://www.rabbitpre.com/m/im6RNzs,寻软,寻找你需要的软件,产品推广,招聘,内容平台,工具软件,产品推广,内容平台,,,,
tml,zxw,160ef315-6137-47ad-893b-3cd13d927126,1830,http://www.rabbitpre.com/m/FF7vIzk,您是第{{count}}位参加此次点击的用户,Sieson丝颂潮沙龙诚邀您组队加入我们的平台，一起创造年轻的未来！,招商,产品推广,美发美甲,美发美甲,招聘,美发美甲,,,,
tml,zxw,36e42b52-d4b7-4862-9642-79f1048fdcb6,1831,http://www.rabbitpre.com/m/NrYRFzt,为爱结婚—2016沙坪坝王府井婚庆节,,婚礼邀请,产品推广,无行业,婚庆,婚礼邀请,无行业,,,,
tml,zxw,6e1c879f-0271-416b-9bc9-1930c782026a,1834,http://www.rabbitpre.com/m/jVRQQIfaU,嘉兴野马汽车4S店,嘉兴野马汽车招聘通道开启~,招聘,招聘,汽车服务,汽车,招聘,汽车服务,,,,
tml,zxw,7f295d50-4dda-4267-9755-f08f94d1636f,1837,http://www.rabbitpre.com/m/EFVVJvT,清华校友学堂健康大讲座,为帮助校友实现 “为祖国健康工作五十年”的目标，清华校友生命科学与医疗健康协会本着服务学校、服务校友,校园事务,讲座,学校教育,,校园事务,学校教育,,,,
tml,zxw,bee8cdb0-bf4e-4126-871b-b6cfe54a1ed8,1838,http://www.rabbitpre.com/m/bi6neav,配餐服务中心出品研发工作室,“健康伴我行”之“防核杯”厨艺达人秀活动圆满落幕,行业论坛,演出,餐饮,餐饮,行业论坛,餐饮,,,,
tml,zxw,bc5093e9-00cb-4f9e-b0cc-99e6730c0165,1840,http://www.rabbitpre.com/m/3ra6YvMuw,南康万客隆超市竟然和心相印纸巾这样...,我和小伙伴都惊呆了，南康万客隆超市竟然这样做...,产品推广,产品推广,零售渠道,常见生活日用(可考虑再细分),产品推广,纸品；零售渠道,,,,
tml,zxw,4f44616c-86e8-41dc-98c9-801183b2d988,1841,http://www.rabbitpre.com/m/bA3Qve2,贝基全国招商会·塔城站,最火爆的创业平台登录塔城，10月15日与你相约塔城华宝国际。微商常青藤贝基总代现场为你分析市场趋势！,招商,招商,电商,学校教育,招商,电商,,,,
tml,zxw,c034aa93-9a8b-4dd9-ba2c-b2f8a4f6072e,1842,http://www.rabbitpre.com/m/YJZJJvUvw,R'FTER 撒野 · SUMMER 2017大秀邀请函,Welcome to HPLY Fashion Show,产品推广,产品推广,无行业,服装,产品推广,服装,,,,
tml,zxw,ceafc652-889d-4476-8ee4-0e809b42dcc0,1843,http://www.rabbitpre.com/m/ZJZ3V3FBX,安徽·池州SIESON·潮沙龙要给你的夏天来点不一样的！,安徽·池州SIESON·丝颂，8月20日震撼来袭！期待你的到来!,产品推广,产品推广,美发美甲,洗发,产品推广,美发美甲,,,,
tml,zxw,699a64d3-846d-4345-bec2-91bc4f6d24e4,1844,http://www.rabbitpre.com/m/3aU3im8,英大财险北京市通州支公司招聘,英大财险北京市通州支公司开始招聘啦~大家快来啊！,招聘,产品推广,保险,保险,招聘,保险,,,,
tml,zxw,9c6e359a-1d13-4a5d-8aa5-274f56fe1385,1846,http://www.rabbitpre.com/m/jYrQ7nZ,广汽丰田2016第一届校园挑战赛,集结汽车人联盟 · 智造无界限未来,艺术竞赛,文化竞赛,汽车,汽车,艺术竞赛,汽车,,,,
tml,zxw,cf562f87-57de-4ee2-8dee-f6e6f2f842e3,1847,http://www.rabbitpre.com/m/FRuMYvEBj,彩如火——蒋烨水彩画品鉴会邀请函,彩如火——蒋烨水彩画品鉴会,行业展会,行业展会,艺术品古董,出版,行业展会,艺术品古董,,,,
tml,zxw,2d7d2104-9413-41d4-ab72-fd2e084d8193,1848,http://www.rabbitpre.com/m/nyyQjqW,郑州赋安防火门年会邀请函,,行业展会,年会/庆典,家装建材,安保,年会/庆典,家装建材,,,,
tml,zxw,c84bb768-b63d-488a-9aa2-2b9b14185dbe,1849,http://www.rabbitpre.com/m/2N2biriNJ,迎战台风【莎莉嘉】我是第{{count}}位为海南祈福的人！,台风无情，但你我有情！,心灵鸡汤,心灵鸡汤,其它社会服务,无行业,心灵鸡汤,其它社会服务,,,,
tml,zxw,db7b9b31-7a0c-41dc-9c0c-d5b4ba86405b,1850,http://www.rabbitpre.com/m/aqi7Ifqyh,分享100我来了,开启互联网＋全民通讯运营时代，分享100你我的运营世界,产品推广,招聘,通信,通信,产品推广,通信,,,,
tml,zxw,17cf523d-045c-40b4-b6f2-66ac4e86db4e,1851,http://www.rabbitpre.com/m/F7v6bqZ,【去农庄联袂智奇教育】超强记忆4小时免费教学已启动报名！,全面的记忆学习法则，深度挖掘记忆能力，给孩子的未来带来无限可能性！,校园事务,校园事务,特长或素质培训,学校教育,校园事务,特长或素质培训,,,,
tml,zxw,d35083c2-bcbe-4deb-a830-1a9aa6564897,1853,http://www.rabbitpre.com/m/A7zqY3s,艺书文心书法作品展,四川美术学院2016首届书法本科毕业生作品展,校园事务,行业展会,艺术品古董,学校教育,博物/艺术展,？,,,,
tml,zxw,7b937050-303e-4505-a1d4-d3a9acef1f9b,1856,http://www.rabbitpre.com/m/vmyyqqc,贵阳市政府和浙江大华技术股份有限公司战略合作协议签约,,政府事务,其他,安保,数据计算服务,政府事务,安保,,,,
tml,zxw,4b01c6b0-4d40-4fb8-8478-d6b06952d67f,1857,http://www.rabbitpre.com/m/VRAuaqaUU,为什么有些女人活得那么美？,,心灵鸡汤,产品推广,无行业,学校教育,心灵鸡汤,无行业,,,,
tml,zxw,437ee8ab-1f78-4718-96d7-9a42a38e67a7,1859,http://www.rabbitpre.com/m/RI3NmF3j7,东方金子塔幼稚园国际时代校区2016秋季招生开始啦~,东方金子塔赣州分校十周年庆,校园事务,年会/庆典,学校教育,学校教育,校园事务,学校教育,,,,
tml,zxw,ff71f883-03f0-475d-af7d-aceb9cbdff00,1861,http://www.rabbitpre.com/m/VRAYJJRIb,兴农中学-贵阳银行学费缴费指南,让缴费变得更简单，生活变得更美好！,校园事务,事务性通知/科普,学校教育,学校教育,校园事务,学校教育,,,,
tml,zxw,7a03eae4-4f3c-496c-acda-b3b59112acd4,1863,http://www.rabbitpre.com/m/3jz7QAIJ3,猫和老鼠回来了！？,猫和老鼠网咖邀请函,产品推广,开业,网吧,网吧；其它休闲娱乐场所,开业；产品推广,网吧,,,,
tml,zxw,319d3f59-f04e-4164-a7b0-90f6608f435f,1865,http://www.rabbitpre.com/m/E3biVnjzw,圣诞晚会,民族幼儿师范外语组倾力呈现,校园事务,演出,学校教育,学校教育,校园事务,学校教育,,,,
tml,zxw,b8b5cef9-6409-4927-ac5c-e71d98ad8670,1866,http://www.rabbitpre.com/m/ANZNnyG,百雀羚气韵秋季美白补水节,,产品推广,产品推广,护肤,美妆,产品推广,护肤,,,,
tml,zxw,06e8517d-aa13-45e0-a8ab-1508dafc0181,1868,http://www.rabbitpre.com/m/QeizVZfix,开疆拓土 共创雅居,重金酬谢，“开疆”海南计划 正式启动,产品推广,招商,房地产,商业地产,招商,房地产,,,,
tml,zxw,31359b58-c211-4300-aeaa-3fb5626bf5a5,1869,http://www.rabbitpre.com/m/Y7viAnJ,合伙人招募帖,合力，您梦想扬帆起航的地方。,产品推广,招商,家装建材,家装建材,招商,家装建材,,,,
tml,zxw,0702f28c-0797-4be9-b8eb-a72e2a4f92b0,1870,http://www.rabbitpre.com/m/vqybybq67,张岭&祝小民“真性情”音乐现场,在当今社会，广告宣传布满天下，我们的广告宣传算个球呀。我们所做的就是：把音乐归还给音乐！,产品推广,演出,音乐,音乐,演出,音乐,,,,
tml,zxw,015bde15-b807-45ec-82e6-6dd961838725,1872,http://www.rabbitpre.com/m/Iz2yYn1,2016浙江联通终端众筹订货会暨同心伙伴大会,开放创新，共筹辉煌,年会/庆典,讲座,通信,通信,年会/庆典,通信,,,,
tml,zxw,865ebace-c610-462c-8876-97ba58cbe10e,1876,http://www.rabbitpre.com/m/mmYJFvK,她是你认识的海清么？,5月28日国民媳妇衣柜日，带你去见她！（北京·北四环·居然之家）,产品推广,产品推广,服装相关,家具,产品推广,家具,,,,
tml,zxw,cf200f21-8558-47f3-9e5d-96f263f9c38b,1877,http://www.rabbitpre.com/m/mFnbMInb5,易贝乐携手香格里拉与您共享万圣节饕餮盛宴,,产品推广,产品推广,酒店,学校教育,产品推广,学校教育；酒店,,,,
tml,zxw,9838d700-e230-4e70-9f8c-6ba8cab8b846,1879,http://www.rabbitpre.com/m/uyNQ2FJJn,RCF线阵巡展北京站邀请函,北京神州利业与杭州创达联合举办RCF原装进口系列线阵品鉴与交流会，诚挚邀请您莅临参加！,行业展会,行业展会,非生活消费品,家具,行业展会,非生活消费品,,,,
tml,zxw,aa6b40ea-49c2-40d3-a104-e228c8d9dd5a,1880,http://www.rabbitpre.com/m/j7uiNI3bE,德澳集团2016年新春团拜会！,分享成果、分享喜悦、共迎美好明天！,节日祝福,演出,3C产品,物流,节日祝福,3C产品,？,,,
tml,zxw,6c4ece3a-663f-47f1-b828-330bcadd5be2,1881,http://www.rabbitpre.com/m/EzyUF3e,大族激光光纤打标产品线简介,光纤光纤，一路领先！,产品推广,产品推广,材料,机械制造,产品推广,材料,,,,
tml,zxw,189c5032-03c2-4c66-a3ff-bd9ebdf0a38c,1882,http://www.rabbitpre.com/m/n2aeq2d,千字文巨型标钉日照研讨会,,行业论坛,产品推广,自媒体,学校教育,行业论坛,自媒体,,,,
tml,zxw,346f840b-0a4e-466e-9520-0a5a62b3e533,1884,http://www.rabbitpre.com/m/j2mQjmd,敢想敢为-加入腾讯MIG，Make It Great!,敢想敢为，这是你的舞台 我们已在这里，我们期待你来 加入MIG Make It Great！ ,招聘,招聘,软件互联网,游戏,招聘,软件互联网,,,,
tml,zxw,4059fe85-cf44-44f4-a577-a7a817795b14,1886,http://www.rabbitpre.com/m/VRYR2VJva,银宝山新-CHINAPLAS2016-邀请函,,行业展会,行业展会,材料,其它3C产品,行业展会,非生活消费品,,,,
tml,zxw,5a7755d2-99dd-44bc-95b7-0a894f78dbc6,1887,http://www.rabbitpre.com/m/7VRf63R,乡村集市,新年大促销，风格大方简约，更容易编辑哦~高端定制：最后一页扫一扫二维码添加。谢谢。,产品推广,产品推广,餐饮,购物中心,产品推广,零售渠道,,,,
tml,zxw,7f494b92-6277-4ff6-a700-a7290bc014f3,1890,http://www.rabbitpre.com/m/FBeaEBYfz,@你，倪氏海泰全国通用储值卡钜惠办理中，就差你还没办了！,倪氏海泰品牌旗下各单位（十店通用，住房、餐饮、会议、洗浴、外卖） “迎新纳福，储值卡优惠大赠送”,产品推广,产品推广,消费服务业,餐饮；酒店,产品推广,消费服务业,,,,
tml,zxw,b2f13abb-86c7-4c92-8d3e-0ec3eec514c8,1891,http://www.rabbitpre.com/m/MAea6InbG,尊享好礼送给您,,产品推广,产品推广,邮政,银行,产品推广,邮政,,,,
tml,zxw,ff91f61c-416a-47c3-aa12-135ed0b98a1c,1894,http://www.rabbitpre.com/m/fYzIVf3,加科美容美发品商行520与您一起爱不停！,5.20-i love you-我爱你-朋友圈领好礼啦！数量有限！快来店抢购吧！,产品推广,产品推广,美容整形、美发美甲,美妆,产品推广,美容整形、美发美甲,,,,
tml,zxw,79d16d65-c389-47e4-a567-fc23c947c490,1896,http://www.rabbitpre.com/m/2NYRmrqq9,「恩然 · 别墅度假屋」,恩然· 别墅度假屋  欢迎入住,产品推广,产品推广,住宅,度假,产品推广,度假,,,,
tml,zxw,1976d3a3-0e54-45d4-9c5c-52c55bd99d03,1897,http://www.rabbitpre.com/m/imiQRrZ,新华保险杯广场舞大赛,新华保险杯广场舞大赛来啦！万元大奖等着你！详情请打开连接查看！,艺术竞赛,艺术竞赛,其它社会服务,保险,艺术竞赛,保险,,,,
tml,zxw,3c72c6dd-a5c3-45f8-9e0f-7c7f5c5534cf,1898,http://www.rabbitpre.com/m/UjUN3u3,FIC2016春季展，禹王与你相约~！！！,欢迎您届时莅临禹王，共商健康食品发展！2016.3.23-3.25国际会展中心（61R11展位）,行业展会,产品推广,休闲食品,餐饮,行业展会,休闲食品,,,,
tml,zxw,73ad44f9-9710-4ca1-ad7b-756d5053e9bb,1899,http://www.rabbitpre.com/m/z6ZzQbF,抗击莎莉嘉，我是第{{count}}位为海南加油！,46年来10月份最强台风“莎莉嘉”强势登陆海南万宁！海南告急！,心灵鸡汤,心灵鸡汤,其它社会服务,无行业,心灵鸡汤,其它社会服务,,,,
tml,zxw,fa173cff-cba7-444a-a473-574af61e686e,1900,http://www.rabbitpre.com/m/AIZnNeqae,湘西有这样一座古镇  这样一本大书,一座古镇，一条小巷，一段历史，一段文明。,产品推广,产品推广,政府综合服务,其它社会服务,产品推广,无行业,,,,
tml,zz,2fa37cab-490a-4174-8a9b-e048a7cb0f56,401,http://www.rabbitpre.com/m/NmVvMQ2bv,盘龙峡金色童年之六月旅游攻略,盘龙峡生态旅游区位于广东省德庆县西北部，距县城28公里，整个生态旅游区占地3万亩。,产品推广,产品推广,旅游,酒店,,,,,,
tml,zz,e9785a87-c741-490f-8877-673a63772ce0,402,http://www.rabbitpre.com/m/ZjMrmuo,裕尚茗│0812旗袍鉴赏会,0812~0818旗袍鉴赏会欢迎您,产品推广,产品推广,服装相关,服装,,,,,,
tml,zz,1f774e22-cfad-4d8d-8ec5-dee2d5a6d8f5,403,http://www.rabbitpre.com/m/UJ3b6eaMG,10月29号微平台创新实体经济新动力邀请函,时间：10月29号下午1:00-4:00 地点：宝安西乡登喜路 （宝田一路与前进二路交汇处）,招商,封禁,电商,,,,,,,
tml,zz,fdc05638-51fb-4875-88e4-44ab7df73608,404,http://www.rabbitpre.com/m/nNuUZfE3L,曼妙童声第四张原创童谣《曼妙中国风》面试申请表,曼妙中国风面试申请表，请放心填写您的信息,产品推广,艺术竞赛,教育培训,,,,,,,
tml,zz,18eb4e07-762d-47ef-a925-74f385e231b8,406,http://www.rabbitpre.com/m/iYZV3yi,启智科学部落2016秋季课程招生 ,中小学科学教育平台,校园事务,产品推广,应试及考证培训,应试及考试培训,,,,,,
tml,zz,850f1d53-6775-429d-b4e8-dc37a8e34c48,408,http://www.rabbitpre.com/m/a62NAuUZ4,拉卡拉开发者联盟战略发布会,中国·西安  2016年3月24日—25日,行业论坛,产品推广,非生活消费品,担保,,,,,,
tml,zz,41a8c7da-5684-4312-af06-92b808e82e99,409,http://www.rabbitpre.com/m/2QB3M3,2015年济宁孔子国际学校附属幼儿园毕业典礼,,校园事务,产品推广,教育培训,应试及考试培训,,,,,,
tml,zz,6643f951-cb53-4d7c-bc3c-09563b221d13,410,http://www.rabbitpre.com/m/Qua6AYfMT,山东德州王明散热器有限公司----防冻液对比视频展示,特效防冻液,产品推广,产品推广,非生活消费品,非生活材料,,,,,,
tml,zz,73361814-8d90-4d8e-9ba4-fd3a43fb0a77,414,http://www.rabbitpre.com/m/uirURIBeK,尊贵首选——W 酒店公寓品鉴会,1月27日，W酒店全球唯一在售物业品鉴会，仅在链家地产海外置业。,行业展会,产品推广,住宅,商业地产,,,,,,
tml,zz,aaeb4f8c-dbdb-4752-8321-e7d8cc7c5f2c,417,http://www.rabbitpre.com/m/m7AAIZRIQ,和舰科技15周年中秋庆典,和舰科技15周年中秋庆典 ,年会/庆典,公司会议,非生活消费品,材料,,,,,,
tml,zz,30722ddd-b5fe-4f60-8ca4-30311acd597f,418,http://www.rabbitpre.com/m/RAAQ2z7mr,华自科技2016年正月初七春季大型招聘会,请特别关注华自科技公开招聘日（每周三9：00-17:00）期待您的光临,招聘,招聘,机械制造,化工,,,,,,
